Country,Year,Crop,Area,Production,Yield,Rainfall_mm,Temperature_C,Pesticide_Use
Turkey,1996,Maize,36396,593.0,11.29,593.0,13.77,30286.0
Turkey,1996,Maize,36396,593.0,11.29,593.0,17.49,30286.0
Turkey,1996,Maize,36396,593.0,11.92,593.0,19.47,30286.0
Turkey,1996,Maize,36396,593.0,11.92,593.0,11.29,30286.0
Turkey,1996,Maize,36396,593.0,11.92,593.0,11.92,30286.0
Turkey,1996,Maize,36396,593.0,11.92,593.0,13.77,30286.0
Turkey,1996,Maize,36396,593.0,11.92,593.0,17.49,30286.0
Turkey,1996,Maize,36396,593.0,13.77,593.0,19.47,30286.0
Turkey,1996,Maize,36396,593.0,13.77,593.0,11.29,30286.0
Turkey,1996,Maize,36396,593.0,13.77,593.0,11.92,30286.0
Turkey,1996,Maize,36396,593.0,13.77,593.0,13.77,30286.0
Turkey,1996,Maize,36396,593.0,13.77,593.0,17.49,30286.0
Turkey,1996,Maize,36396,593.0,17.49,593.0,19.47,30286.0
Turkey,1996,Maize,36396,593.0,17.49,593.0,11.29,30286.0
Turkey,1996,Maize,36396,593.0,17.49,593.0,11.92,30286.0
Turkey,1996,Maize,36396,593.0,17.49,593.0,13.77,30286.0
Turkey,1996,Maize,36396,593.0,17.49,593.0,17.49,30286.0
Turkey,1997,Maize,38247,593.0,18.65,593.0,18.65,34431.0
Turkey,1997,Maize,38247,593.0,18.65,593.0,10.13,34431.0
Turkey,1997,Maize,38247,593.0,18.65,593.0,11.34,34431.0
Turkey,1997,Maize,38247,593.0,18.65,593.0,13.16,34431.0
Turkey,1997,Maize,38247,593.0,18.65,593.0,17.2,34431.0
Turkey,1997,Maize,38247,593.0,10.13,593.0,18.65,34431.0
Turkey,1997,Maize,38247,593.0,10.13,593.0,10.13,34431.0
Turkey,1997,Maize,38247,593.0,10.13,593.0,11.34,34431.0
Turkey,1997,Maize,38247,593.0,10.13,593.0,13.16,34431.0
Turkey,1997,Maize,38247,593.0,10.13,593.0,17.2,34431.0
Turkey,1997,Maize,38247,593.0,11.34,593.0,18.65,34431.0
Turkey,1997,Maize,38247,593.0,11.34,593.0,10.13,34431.0
Turkey,1997,Maize,38247,593.0,11.34,593.0,11.34,34431.0
Turkey,1997,Maize,38247,593.0,11.34,593.0,13.16,34431.0
Turkey,1997,Maize,38247,593.0,11.34,593.0,17.2,34431.0
Turkey,1997,Maize,38247,593.0,13.16,593.0,18.65,34431.0
Turkey,1997,Maize,38247,593.0,13.16,593.0,10.13,34431.0
Turkey,1997,Maize,38247,593.0,13.16,593.0,11.34,34431.0
Turkey,1997,Maize,38247,593.0,13.16,593.0,13.16,34431.0
Turkey,1997,Maize,38247,593.0,13.16,593.0,17.2,34431.0
Turkey,1997,Maize,38247,593.0,17.2,593.0,18.65,34431.0
Turkey,1997,Maize,38247,593.0,17.2,593.0,10.13,34431.0
Turkey,1997,Maize,38247,593.0,17.2,593.0,11.34,34431.0
Turkey,1997,Maize,38247,593.0,17.2,593.0,13.16,34431.0
Turkey,1997,Maize,38247,593.0,17.2,593.0,17.2,34431.0
Turkey,1998,Maize,42192,593.0,19.92,593.0,19.92,30162.0
Turkey,1998,Maize,42192,593.0,19.92,593.0,11.72,30162.0
Turkey,1998,Maize,42192,593.0,19.92,593.0,12.56,30162.0
Turkey,1998,Maize,42192,593.0,19.92,593.0,14.48,30162.0
Turkey,1998,Maize,42192,593.0,19.92,593.0,18.08,30162.0
Turkey,1998,Maize,42192,593.0,11.72,593.0,19.92,30162.0
Turkey,1998,Maize,42192,593.0,11.72,593.0,11.72,30162.0
Turkey,1998,Maize,42192,593.0,11.72,593.0,12.56,30162.0
Turkey,1998,Maize,42192,593.0,11.72,593.0,14.48,30162.0
Turkey,1998,Maize,42192,593.0,11.72,593.0,18.08,30162.0
Turkey,1998,Maize,42192,593.0,12.56,593.0,19.92,30162.0
Turkey,1998,Maize,42192,593.0,12.56,593.0,11.72,30162.0
Turkey,1998,Maize,42192,593.0,12.56,593.0,12.56,30162.0
Turkey,1998,Maize,42192,593.0,12.56,593.0,14.48,30162.0
Turkey,1998,Maize,42192,593.0,12.56,593.0,18.08,30162.0
Turkey,1998,Maize,42192,593.0,14.48,593.0,19.92,30162.0
Turkey,1998,Maize,42192,593.0,14.48,593.0,11.72,30162.0
Turkey,1998,Maize,42192,593.0,14.48,593.0,12.56,30162.0
Turkey,1998,Maize,42192,593.0,14.48,593.0,14.48,30162.0
Turkey,1998,Maize,42192,593.0,14.48,593.0,18.08,30162.0
Turkey,1998,Maize,42192,593.0,18.08,593.0,19.92,30162.0
Turkey,1998,Maize,42192,593.0,18.08,593.0,11.72,30162.0
Turkey,1998,Maize,42192,593.0,18.08,593.0,12.56,30162.0
Turkey,1998,Maize,42192,593.0,18.08,593.0,14.48,30162.0
Turkey,1998,Maize,42192,593.0,18.08,593.0,18.08,30162.0
Turkey,1999,Maize,44376,593.0,20.02,593.0,20.02,33089.0
Turkey,1999,Maize,44376,593.0,20.02,593.0,11.69,33089.0
Turkey,1999,Maize,44376,593.0,20.02,593.0,13.02,33089.0
Turkey,1999,Maize,44376,593.0,20.02,593.0,15.0,33089.0
Turkey,1999,Maize,44376,593.0,20.02,593.0,18.74,33089.0
Turkey,1999,Maize,44376,593.0,11.69,593.0,20.02,33089.0
Turkey,1999,Maize,44376,593.0,11.69,593.0,11.69,33089.0
Turkey,1999,Maize,44376,593.0,11.69,593.0,13.02,33089.0
Turkey,1999,Maize,44376,593.0,11.69,593.0,15.0,33089.0
Turkey,1999,Maize,44376,593.0,11.69,593.0,18.74,33089.0
Turkey,1999,Maize,44376,593.0,13.02,593.0,20.02,33089.0
Turkey,1999,Maize,44376,593.0,13.02,593.0,11.69,33089.0
Turkey,1999,Maize,44376,593.0,13.02,593.0,13.02,33089.0
Turkey,1999,Maize,44376,593.0,13.02,593.0,15.0,33089.0
Turkey,1999,Maize,44376,593.0,13.02,593.0,18.74,33089.0
Turkey,1999,Maize,44376,593.0,15.0,593.0,20.02,33089.0
Turkey,1999,Maize,44376,593.0,15.0,593.0,11.69,33089.0
Turkey,1999,Maize,44376,593.0,15.0,593.0,13.02,33089.0
Turkey,1999,Maize,44376,593.0,15.0,593.0,15.0,33089.0
Turkey,1999,Maize,44376,593.0,15.0,593.0,18.74,33089.0
Turkey,1999,Maize,44376,593.0,18.74,593.0,20.02,33089.0
Turkey,1999,Maize,44376,593.0,18.74,593.0,11.69,33089.0
Turkey,1999,Maize,44376,593.0,18.74,593.0,13.02,33089.0
Turkey,1999,Maize,44376,593.0,18.74,593.0,15.0,33089.0
Turkey,1999,Maize,44376,593.0,18.74,593.0,18.74,33089.0
Turkey,2000,Maize,41605,593.0,19.33,593.0,19.33,33471.0
Turkey,2000,Maize,41605,593.0,19.33,593.0,10.39,33471.0
Turkey,2000,Maize,41605,593.0,19.33,593.0,12.03,33471.0
Turkey,2000,Maize,41605,593.0,19.33,593.0,14.29,33471.0
Turkey,2000,Maize,41605,593.0,19.33,593.0,17.97,33471.0
Turkey,2000,Maize,41605,593.0,10.39,593.0,19.33,33471.0
Turkey,2000,Maize,41605,593.0,10.39,593.0,10.39,33471.0
Turkey,2000,Maize,41605,593.0,10.39,593.0,12.03,33471.0
Turkey,2000,Maize,41605,593.0,10.39,593.0,14.29,33471.0
Turkey,2000,Maize,41605,593.0,10.39,593.0,17.97,33471.0
Turkey,2000,Maize,41605,593.0,12.03,593.0,19.33,33471.0
Turkey,2000,Maize,41605,593.0,12.03,593.0,10.39,33471.0
Turkey,2000,Maize,41605,593.0,12.03,593.0,12.03,33471.0
Turkey,2000,Maize,41605,593.0,12.03,593.0,14.29,33471.0
Turkey,2000,Maize,41605,593.0,12.03,593.0,17.97,33471.0
Turkey,2000,Maize,41605,593.0,14.29,593.0,19.33,33471.0
Turkey,2000,Maize,41605,593.0,14.29,593.0,10.39,33471.0
Turkey,2000,Maize,41605,593.0,14.29,593.0,12.03,33471.0
Turkey,2000,Maize,41605,593.0,14.29,593.0,14.29,33471.0
Turkey,2000,Maize,41605,593.0,14.29,593.0,17.97,33471.0
Turkey,2000,Maize,41605,593.0,17.97,593.0,19.33,33471.0
Turkey,2000,Maize,41605,593.0,17.97,593.0,10.39,33471.0
Turkey,2000,Maize,41605,593.0,17.97,593.0,12.03,33471.0
Turkey,2000,Maize,41605,593.0,17.97,593.0,14.29,33471.0
Turkey,2000,Maize,41605,593.0,17.97,593.0,17.97,33471.0
Turkey,2001,Maize,40063,593.0,20.09,593.0,20.09,25539.0
Turkey,2001,Maize,40063,593.0,20.09,593.0,12.32,25539.0
Turkey,2001,Maize,40063,593.0,20.09,593.0,13.16,25539.0
Turkey,2001,Maize,40063,593.0,20.09,593.0,15.11,25539.0
Turkey,2001,Maize,40063,593.0,20.09,593.0,18.63,25539.0
Turkey,2001,Maize,40063,593.0,12.32,593.0,20.09,25539.0
Turkey,2001,Maize,40063,593.0,12.32,593.0,12.32,25539.0
Turkey,2001,Maize,40063,593.0,12.32,593.0,13.16,25539.0
Turkey,2001,Maize,40063,593.0,12.32,593.0,15.11,25539.0
Turkey,2001,Maize,40063,593.0,12.32,593.0,18.63,25539.0
Turkey,2001,Maize,40063,593.0,13.16,593.0,20.09,25539.0
Turkey,2001,Maize,40063,593.0,13.16,593.0,12.32,25539.0
Turkey,2001,Maize,40063,593.0,13.16,593.0,13.16,25539.0
Turkey,2001,Maize,40063,593.0,13.16,593.0,15.11,25539.0
Turkey,2001,Maize,40063,593.0,13.16,593.0,18.63,25539.0
Turkey,2001,Maize,40063,593.0,15.11,593.0,20.09,25539.0
Turkey,2001,Maize,40063,593.0,15.11,593.0,12.32,25539.0
Turkey,2001,Maize,40063,593.0,15.11,593.0,13.16,25539.0
Turkey,2001,Maize,40063,593.0,15.11,593.0,15.11,25539.0
Turkey,2001,Maize,40063,593.0,15.11,593.0,18.63,25539.0
Turkey,2001,Maize,40063,593.0,18.63,593.0,20.09,25539.0
Turkey,2001,Maize,40063,593.0,18.63,593.0,12.32,25539.0
Turkey,2001,Maize,40063,593.0,18.63,593.0,13.16,25539.0
Turkey,2001,Maize,40063,593.0,18.63,593.0,15.11,25539.0
Turkey,2001,Maize,40063,593.0,18.63,593.0,18.63,25539.0
Turkey,2002,Maize,42163,593.0,19.54,593.0,19.54,27915.0
Turkey,2002,Maize,42163,593.0,19.54,593.0,10.81,27915.0
Turkey,2002,Maize,42163,593.0,19.54,593.0,12.24,27915.0
Turkey,2002,Maize,42163,593.0,19.54,593.0,14.51,27915.0
Turkey,2002,Maize,42163,593.0,19.54,593.0,18.18,27915.0
Turkey,2002,Maize,42163,593.0,10.81,593.0,19.54,27915.0
Turkey,2002,Maize,42163,593.0,10.81,593.0,10.81,27915.0
Turkey,2002,Maize,42163,593.0,10.81,593.0,12.24,27915.0
Turkey,2002,Maize,42163,593.0,10.81,593.0,14.51,27915.0
Turkey,2002,Maize,42163,593.0,10.81,593.0,18.18,27915.0
Turkey,2002,Maize,42163,593.0,12.24,593.0,19.54,27915.0
Turkey,2002,Maize,42163,593.0,12.24,593.0,10.81,27915.0
Turkey,2002,Maize,42163,593.0,12.24,593.0,12.24,27915.0
Turkey,2002,Maize,42163,593.0,12.24,593.0,14.51,27915.0
Turkey,2002,Maize,42163,593.0,12.24,593.0,18.18,27915.0
Turkey,2002,Maize,42163,593.0,14.51,593.0,19.54,27915.0
Turkey,2002,Maize,42163,593.0,14.51,593.0,10.81,27915.0
Turkey,2002,Maize,42163,593.0,14.51,593.0,12.24,27915.0
Turkey,2002,Maize,42163,593.0,14.51,593.0,14.51,27915.0
Turkey,2002,Maize,42163,593.0,14.51,593.0,18.18,27915.0
Turkey,2002,Maize,42163,593.0,18.18,593.0,19.54,27915.0
Turkey,2002,Maize,42163,593.0,18.18,593.0,10.81,27915.0
Turkey,2002,Maize,42163,593.0,18.18,593.0,12.24,27915.0
Turkey,2002,Maize,42163,593.0,18.18,593.0,14.51,27915.0
Turkey,2002,Maize,42163,593.0,18.18,593.0,18.18,27915.0
Turkey,2004,Maize,55076,593.0,19.48,593.0,19.48,28831.0
Turkey,2004,Maize,55076,593.0,19.48,593.0,10.99,28831.0
Turkey,2004,Maize,55076,593.0,19.48,593.0,12.26,28831.0
Turkey,2004,Maize,55076,593.0,19.48,593.0,14.23,28831.0
Turkey,2004,Maize,55076,593.0,19.48,593.0,17.97,28831.0
Turkey,2004,Maize,55076,593.0,10.99,593.0,19.48,28831.0
Turkey,2004,Maize,55076,593.0,10.99,593.0,10.99,28831.0
Turkey,2004,Maize,55076,593.0,10.99,593.0,12.26,28831.0
Turkey,2004,Maize,55076,593.0,10.99,593.0,14.23,28831.0
Turkey,2004,Maize,55076,593.0,10.99,593.0,17.97,28831.0
Turkey,2004,Maize,55076,593.0,12.26,593.0,19.48,28831.0
Turkey,2004,Maize,55076,593.0,12.26,593.0,10.99,28831.0
Turkey,2004,Maize,55076,593.0,12.26,593.0,12.26,28831.0
Turkey,2004,Maize,55076,593.0,12.26,593.0,14.23,28831.0
Turkey,2004,Maize,55076,593.0,12.26,593.0,17.97,28831.0
Turkey,2004,Maize,55076,593.0,14.23,593.0,19.48,28831.0
Turkey,2004,Maize,55076,593.0,14.23,593.0,10.99,28831.0
Turkey,2004,Maize,55076,593.0,14.23,593.0,12.26,28831.0
Turkey,2004,Maize,55076,593.0,14.23,593.0,14.23,28831.0
Turkey,2004,Maize,55076,593.0,14.23,593.0,17.97,28831.0
Turkey,2004,Maize,55076,593.0,17.97,593.0,19.48,28831.0
Turkey,2004,Maize,55076,593.0,17.97,593.0,10.99,28831.0
Turkey,2004,Maize,55076,593.0,17.97,593.0,12.26,28831.0
Turkey,2004,Maize,55076,593.0,17.97,593.0,14.23,28831.0
Turkey,2004,Maize,55076,593.0,17.97,593.0,17.97,28831.0
Turkey,2005,Maize,70000,593.0,19.44,593.0,19.44,40332.0
Turkey,2005,Maize,70000,593.0,19.44,593.0,11.24,40332.0
Turkey,2005,Maize,70000,593.0,19.44,593.0,12.2,40332.0
Turkey,2005,Maize,70000,593.0,19.44,593.0,14.23,40332.0
Turkey,2005,Maize,70000,593.0,19.44,593.0,17.78,40332.0
Turkey,2005,Maize,70000,593.0,11.24,593.0,19.44,40332.0
Turkey,2005,Maize,70000,593.0,11.24,593.0,11.24,40332.0
Turkey,2005,Maize,70000,593.0,11.24,593.0,12.2,40332.0
Turkey,2005,Maize,70000,593.0,11.24,593.0,14.23,40332.0
Turkey,2005,Maize,70000,593.0,11.24,593.0,17.78,40332.0
Turkey,2005,Maize,70000,593.0,12.2,593.0,19.44,40332.0
Turkey,2005,Maize,70000,593.0,12.2,593.0,11.24,40332.0
Turkey,2005,Maize,70000,593.0,12.2,593.0,12.2,40332.0
Turkey,2005,Maize,70000,593.0,12.2,593.0,14.23,40332.0
Turkey,2005,Maize,70000,593.0,12.2,593.0,17.78,40332.0
Turkey,2005,Maize,70000,593.0,14.23,593.0,19.44,40332.0
Turkey,2005,Maize,70000,593.0,14.23,593.0,11.24,40332.0
Turkey,2005,Maize,70000,593.0,14.23,593.0,12.2,40332.0
Turkey,2005,Maize,70000,593.0,14.23,593.0,14.23,40332.0
Turkey,2005,Maize,70000,593.0,14.23,593.0,17.78,40332.0
Turkey,2005,Maize,70000,593.0,17.78,593.0,19.44,40332.0
Turkey,2005,Maize,70000,593.0,17.78,593.0,11.24,40332.0
Turkey,2005,Maize,70000,593.0,17.78,593.0,12.2,40332.0
Turkey,2005,Maize,70000,593.0,17.78,593.0,14.23,40332.0
Turkey,2005,Maize,70000,593.0,17.78,593.0,17.78,40332.0
Turkey,2006,Maize,72139,593.0,19.44,593.0,19.44,27421.0
Turkey,2006,Maize,72139,593.0,19.44,593.0,11.12,27421.0
Turkey,2006,Maize,72139,593.0,19.44,593.0,11.96,27421.0
Turkey,2006,Maize,72139,593.0,19.44,593.0,14.11,27421.0
Turkey,2006,Maize,72139,593.0,19.44,593.0,17.71,27421.0
Turkey,2006,Maize,72139,593.0,11.12,593.0,19.44,27421.0
Turkey,2006,Maize,72139,593.0,11.12,593.0,11.12,27421.0
Turkey,2006,Maize,72139,593.0,11.12,593.0,11.96,27421.0
Turkey,2006,Maize,72139,593.0,11.12,593.0,14.11,27421.0
Turkey,2006,Maize,72139,593.0,11.12,593.0,17.71,27421.0
Turkey,2006,Maize,72139,593.0,11.96,593.0,19.44,27421.0
Turkey,2006,Maize,72139,593.0,11.96,593.0,11.12,27421.0
Turkey,2006,Maize,72139,593.0,11.96,593.0,11.96,27421.0
Turkey,2006,Maize,72139,593.0,11.96,593.0,14.11,27421.0
Turkey,2006,Maize,72139,593.0,11.96,593.0,17.71,27421.0
Turkey,2006,Maize,72139,593.0,14.11,593.0,19.44,27421.0
Turkey,2006,Maize,72139,593.0,14.11,593.0,11.12,27421.0
Turkey,2006,Maize,72139,593.0,14.11,593.0,11.96,27421.0
Turkey,2006,Maize,72139,593.0,14.11,593.0,14.11,27421.0
Turkey,2006,Maize,72139,593.0,14.11,593.0,17.71,27421.0
Turkey,2006,Maize,72139,593.0,17.71,593.0,19.44,27421.0
Turkey,2006,Maize,72139,593.0,17.71,593.0,11.12,27421.0
Turkey,2006,Maize,72139,593.0,17.71,593.0,11.96,27421.0
Turkey,2006,Maize,72139,593.0,17.71,593.0,14.11,27421.0
Turkey,2006,Maize,72139,593.0,17.71,593.0,17.71,27421.0
Turkey,2007,Maize,68381,593.0,19.82,593.0,19.82,48715.51
Turkey,2007,Maize,68381,593.0,19.82,593.0,11.87,48715.51
Turkey,2007,Maize,68381,593.0,19.82,593.0,12.91,48715.51
Turkey,2007,Maize,68381,593.0,19.82,593.0,14.98,48715.51
Turkey,2007,Maize,68381,593.0,19.82,593.0,18.6,48715.51
Turkey,2007,Maize,68381,593.0,11.87,593.0,19.82,48715.51
Turkey,2007,Maize,68381,593.0,11.87,593.0,11.87,48715.51
Turkey,2007,Maize,68381,593.0,11.87,593.0,12.91,48715.51
Turkey,2007,Maize,68381,593.0,11.87,593.0,14.98,48715.51
Turkey,2007,Maize,68381,593.0,11.87,593.0,18.6,48715.51
Turkey,2007,Maize,68381,593.0,12.91,593.0,19.82,48715.51
Turkey,2007,Maize,68381,593.0,12.91,593.0,11.87,48715.51
Turkey,2007,Maize,68381,593.0,12.91,593.0,12.91,48715.51
Turkey,2007,Maize,68381,593.0,12.91,593.0,14.98,48715.51
Turkey,2007,Maize,68381,593.0,12.91,593.0,18.6,48715.51
Turkey,2007,Maize,68381,593.0,14.98,593.0,19.82,48715.51
Turkey,2007,Maize,68381,593.0,14.98,593.0,11.87,48715.51
Turkey,2007,Maize,68381,593.0,14.98,593.0,12.91,48715.51
Turkey,2007,Maize,68381,593.0,14.98,593.0,14.98,48715.51
Turkey,2007,Maize,68381,593.0,14.98,593.0,18.6,48715.51
Turkey,2007,Maize,68381,593.0,18.6,593.0,19.82,48715.51
Turkey,2007,Maize,68381,593.0,18.6,593.0,11.87,48715.51
Turkey,2007,Maize,68381,593.0,18.6,593.0,12.91,48715.51
Turkey,2007,Maize,68381,593.0,18.6,593.0,14.98,48715.51
Turkey,2007,Maize,68381,593.0,18.6,593.0,18.6,48715.51
Turkey,2008,Maize,71988,593.0,19.92,593.0,19.92,37640.2
Turkey,2008,Maize,71988,593.0,19.92,593.0,11.33,37640.2
Turkey,2008,Maize,71988,593.0,19.92,593.0,12.7,37640.2
Turkey,2008,Maize,71988,593.0,19.92,593.0,14.91,37640.2
Turkey,2008,Maize,71988,593.0,19.92,593.0,18.47,37640.2
Turkey,2008,Maize,71988,593.0,11.33,593.0,19.92,37640.2
Turkey,2008,Maize,71988,593.0,11.33,593.0,11.33,37640.2
Turkey,2008,Maize,71988,593.0,11.33,593.0,12.7,37640.2
Turkey,2008,Maize,71988,593.0,11.33,593.0,14.91,37640.2
Turkey,2008,Maize,71988,593.0,11.33,593.0,18.47,37640.2
Turkey,2008,Maize,71988,593.0,12.7,593.0,19.92,37640.2
Turkey,2008,Maize,71988,593.0,12.7,593.0,11.33,37640.2
Turkey,2008,Maize,71988,593.0,12.7,593.0,12.7,37640.2
Turkey,2008,Maize,71988,593.0,12.7,593.0,14.91,37640.2
Turkey,2008,Maize,71988,593.0,12.7,593.0,18.47,37640.2
Turkey,2008,Maize,71988,593.0,14.91,593.0,19.92,37640.2
Turkey,2008,Maize,71988,593.0,14.91,593.0,11.33,37640.2
Turkey,2008,Maize,71988,593.0,14.91,593.0,12.7,37640.2
Turkey,2008,Maize,71988,593.0,14.91,593.0,14.91,37640.2
Turkey,2008,Maize,71988,593.0,14.91,593.0,18.47,37640.2
Turkey,2008,Maize,71988,593.0,18.47,593.0,19.92,37640.2
Turkey,2008,Maize,71988,593.0,18.47,593.0,11.33,37640.2
Turkey,2008,Maize,71988,593.0,18.47,593.0,12.7,37640.2
Turkey,2008,Maize,71988,593.0,18.47,593.0,14.91,37640.2
Turkey,2008,Maize,71988,593.0,18.47,593.0,18.47,37640.2
Turkey,2009,Maize,71878,593.0,19.94,593.0,19.94,37651.15
Turkey,2009,Maize,71878,593.0,19.94,593.0,11.63,37651.15
Turkey,2009,Maize,71878,593.0,19.94,593.0,12.75,37651.15
Turkey,2009,Maize,71878,593.0,19.94,593.0,14.95,37651.15
Turkey,2009,Maize,71878,593.0,19.94,593.0,18.41,37651.15
Turkey,2009,Maize,71878,593.0,11.63,593.0,19.94,37651.15
Turkey,2009,Maize,71878,593.0,11.63,593.0,11.63,37651.15
Turkey,2009,Maize,71878,593.0,11.63,593.0,12.75,37651.15
Turkey,2009,Maize,71878,593.0,11.63,593.0,14.95,37651.15
Turkey,2009,Maize,71878,593.0,11.63,593.0,18.41,37651.15
Turkey,2009,Maize,71878,593.0,12.75,593.0,19.94,37651.15
Turkey,2009,Maize,71878,593.0,12.75,593.0,11.63,37651.15
Turkey,2009,Maize,71878,593.0,12.75,593.0,12.75,37651.15
Turkey,2009,Maize,71878,593.0,12.75,593.0,14.95,37651.15
Turkey,2009,Maize,71878,593.0,12.75,593.0,18.41,37651.15
Turkey,2009,Maize,71878,593.0,14.95,593.0,19.94,37651.15
Turkey,2009,Maize,71878,593.0,14.95,593.0,11.63,37651.15
Turkey,2009,Maize,71878,593.0,14.95,593.0,12.75,37651.15
Turkey,2009,Maize,71878,593.0,14.95,593.0,14.95,37651.15
Turkey,2009,Maize,71878,593.0,14.95,593.0,18.41,37651.15
Turkey,2009,Maize,71878,593.0,18.41,593.0,19.94,37651.15
Turkey,2009,Maize,71878,593.0,18.41,593.0,11.63,37651.15
Turkey,2009,Maize,71878,593.0,18.41,593.0,12.75,37651.15
Turkey,2009,Maize,71878,593.0,18.41,593.0,14.95,37651.15
Turkey,2009,Maize,71878,593.0,18.41,593.0,18.41,37651.15
Turkey,2010,Maize,72614,593.0,21.02,593.0,21.02,38554.69
Turkey,2010,Maize,72614,593.0,21.02,593.0,13.27,38554.69
Turkey,2010,Maize,72614,593.0,21.02,593.0,13.8,38554.69
Turkey,2010,Maize,72614,593.0,21.02,593.0,15.6,38554.69
Turkey,2010,Maize,72614,593.0,21.02,593.0,19.27,38554.69
Turkey,2010,Maize,72614,593.0,13.27,593.0,21.02,38554.69
Turkey,2010,Maize,72614,593.0,13.27,593.0,13.27,38554.69
Turkey,2010,Maize,72614,593.0,13.27,593.0,13.8,38554.69
Turkey,2010,Maize,72614,593.0,13.27,593.0,15.6,38554.69
Turkey,2010,Maize,72614,593.0,13.27,593.0,19.27,38554.69
Turkey,2010,Maize,72614,593.0,13.8,593.0,21.02,38554.69
Turkey,2010,Maize,72614,593.0,13.8,593.0,13.27,38554.69
Turkey,2010,Maize,72614,593.0,13.8,593.0,13.8,38554.69
Turkey,2010,Maize,72614,593.0,13.8,593.0,15.6,38554.69
Turkey,2010,Maize,72614,593.0,13.8,593.0,19.27,38554.69
Turkey,2010,Maize,72614,593.0,15.6,593.0,21.02,38554.69
Turkey,2010,Maize,72614,593.0,15.6,593.0,13.27,38554.69
Turkey,2010,Maize,72614,593.0,15.6,593.0,13.8,38554.69
Turkey,2010,Maize,72614,593.0,15.6,593.0,15.6,38554.69
Turkey,2010,Maize,72614,593.0,15.6,593.0,19.27,38554.69
Turkey,2010,Maize,72614,593.0,19.27,593.0,21.02,38554.69
Turkey,2010,Maize,72614,593.0,19.27,593.0,13.27,38554.69
Turkey,2010,Maize,72614,593.0,19.27,593.0,13.8,38554.69
Turkey,2010,Maize,72614,593.0,19.27,593.0,15.6,38554.69
Turkey,2010,Maize,72614,593.0,19.27,593.0,19.27,38554.69
Turkey,2011,Maize,71707,593.0,19.36,593.0,19.36,39534.43
Turkey,2011,Maize,71707,593.0,19.36,593.0,10.39,39534.43
Turkey,2011,Maize,71707,593.0,19.36,593.0,11.6,39534.43
Turkey,2011,Maize,71707,593.0,19.36,593.0,13.65,39534.43
Turkey,2011,Maize,71707,593.0,19.36,593.0,17.6,39534.43
Turkey,2011,Maize,71707,593.0,10.39,593.0,19.36,39534.43
Turkey,2011,Maize,71707,593.0,10.39,593.0,10.39,39534.43
Turkey,2011,Maize,71707,593.0,10.39,593.0,11.6,39534.43
Turkey,2011,Maize,71707,593.0,10.39,593.0,13.65,39534.43
Turkey,2011,Maize,71707,593.0,10.39,593.0,17.6,39534.43
Turkey,2011,Maize,71707,593.0,11.6,593.0,19.36,39534.43
Turkey,2011,Maize,71707,593.0,11.6,593.0,10.39,39534.43
Turkey,2011,Maize,71707,593.0,11.6,593.0,11.6,39534.43
Turkey,2011,Maize,71707,593.0,11.6,593.0,13.65,39534.43
Turkey,2011,Maize,71707,593.0,11.6,593.0,17.6,39534.43
Turkey,2011,Maize,71707,593.0,13.65,593.0,19.36,39534.43
Turkey,2011,Maize,71707,593.0,13.65,593.0,10.39,39534.43
Turkey,2011,Maize,71707,593.0,13.65,593.0,11.6,39534.43
Turkey,2011,Maize,71707,593.0,13.65,593.0,13.65,39534.43
Turkey,2011,Maize,71707,593.0,13.65,593.0,17.6,39534.43
Turkey,2011,Maize,71707,593.0,17.6,593.0,19.36,39534.43
Turkey,2011,Maize,71707,593.0,17.6,593.0,10.39,39534.43
Turkey,2011,Maize,71707,593.0,17.6,593.0,11.6,39534.43
Turkey,2011,Maize,71707,593.0,17.6,593.0,13.65,39534.43
Turkey,2011,Maize,71707,593.0,17.6,593.0,17.6,39534.43
Turkey,2012,Maize,73884,593.0,19.92,593.0,19.92,42610.59
Turkey,2012,Maize,73884,593.0,19.92,593.0,11.45,42610.59
Turkey,2012,Maize,73884,593.0,19.92,593.0,12.71,42610.59
Turkey,2012,Maize,73884,593.0,19.92,593.0,14.97,42610.59
Turkey,2012,Maize,73884,593.0,19.92,593.0,18.54,42610.59
Turkey,2012,Maize,73884,593.0,11.45,593.0,19.92,42610.59
Turkey,2012,Maize,73884,593.0,11.45,593.0,11.45,42610.59
Turkey,2012,Maize,73884,593.0,11.45,593.0,12.71,42610.59
Turkey,2012,Maize,73884,593.0,11.45,593.0,14.97,42610.59
Turkey,2012,Maize,73884,593.0,11.45,593.0,18.54,42610.59
Turkey,2012,Maize,73884,593.0,12.71,593.0,19.92,42610.59
Turkey,2012,Maize,73884,593.0,12.71,593.0,11.45,42610.59
Turkey,2012,Maize,73884,593.0,12.71,593.0,12.71,42610.59
Turkey,2012,Maize,73884,593.0,12.71,593.0,14.97,42610.59
Turkey,2012,Maize,73884,593.0,12.71,593.0,18.54,42610.59
Turkey,2012,Maize,73884,593.0,14.97,593.0,19.92,42610.59
Turkey,2012,Maize,73884,593.0,14.97,593.0,11.45,42610.59
Turkey,2012,Maize,73884,593.0,14.97,593.0,12.71,42610.59
Turkey,2012,Maize,73884,593.0,14.97,593.0,14.97,42610.59
Turkey,2012,Maize,73884,593.0,14.97,593.0,18.54,42610.59
